Tempo (s),DC Current (V),DC Current (A),Torque (Nm),Speed (rpm),Temp Mos 1 (ºC),Temp Mos 2 (ºC),Temp Motor (ºC),Temp do sensor capacitivo (ºC),Velocidade atual (km/h),km total,km atual,Driving Mode,Brake Switch,,Data (DD/MM/AA):,18,11,24,,Hora inicio:,,,Hora Fim:,
271.132,73.0,100.3,129.8,382,27,27,48,27,38,0,1.9,ECO,OFF,,,,,,,,,,,
271.382,73.2,100.5,127.91,388,27,27,48,27,38,0,1.9,ECO,OFF,,,,,,,,,,,
271.632,73.0,100.6,125.11,393,27,27,48,27,39,0,1.9,ECO,OFF,,,,,,,,,,,
271.882,73.0,100.3,124.69,398,27,27,47,27,39,0,1.9,ECO,OFF,,,,,,,,,,,
272.132,73.0,-930.5,123.02,405,27,27,47,27,40,0,1.9,ECO,OFF,,,,,,,,,,,
272.382,72.9,-931,122.74,403,27,27,47,27,40,0,1.9,ECO,OFF,,,,,,,,,,,
272.632,72.9,-930.3,120.93,412,27,27,47,27,41,0,1.9,ECO,OFF,,,,,,,,,,,
272.882,72.9,102.1,122.11,418,27,27,48,27,42,0,1.9,ECO,OFF,,,,,,,,,,,
273.132,73.0,103,118.89,431,27,27,48,27,43,0,1.9,ECO,OFF,,,,,,,,,,,
273.382,73.0,102.7,119.01,446,27,27,48,27,44,0,1.9,ECO,OFF,,,,,,,,,,,
273.632,72.9,-931.2,118.31,444,27,27,48,27,44,0,1.9,ECO,OFF,,,,,,,,,,,
273.882,72.8,100.7,117,453,27,27,48,27,45,0,1.9,ECO,OFF,,,,,,,,,,,
274.132,73.0,102.8,115.69,461,27,27,48,27,46,0,1.9,ECO,OFF,,,,,,,,,,,
274.382,72.9,-931,114.57,468,27,27,48,27,47,0,1.9,ECO,OFF,,,,,,,,,,,
274.632,72.9,102,114.97,473,27,27,48,27,47,0,1.9,ECO,OFF,,,,,,,,,,,
274.882,73.0,103.3,112.89,488,27,27,47,27,49,0,1.9,ECO,OFF,,,,,,,,,,,
275.132,72.9,-930.4,113.61,495,27,27,49,27,49,0,1.9,ECO,OFF,,,,,,,,,,,
275.382,72.8,99.7,108.69,504,27,27,49,27,50,0,1.9,ECO,OFF,,,,,,,,,,,
275.632,73.0,93.7,100.59,510,27,27,48,27,51,0,1.9,ECO,OFF,,,,,,,,,,,
275.882,74.0,1.5,0,508,27,27,49,27,51,0,2,ECO,OFF,,,,,,,,,,,
276.132,74.1,0,0,507,27,27,49,27,51,0,2,ECO,OFF,,,,,,,,,,,
276.382,74.1,0,0,500,27,27,48,27,50,0,2,ECO,OFF,,,,,,,,,,,
276.632,74.1,0,0,495,27,27,49,27,49,0,2,ECO,OFF,,,,,,,,,,,
276.882,74.1,0,0,488,27,27,48,27,49,0,2,ECO,OFF,,,,,,,,,,,
277.132,74.3,-12.7,-18.13,482,27,27,48,27,48,0,2,ECO,ON,,,,,,,,,,,
277.382,74.7,-51.2,-68.49,461,27,27,49,27,46,0,2,ECO,ON,,,,,,,,,,,
277.632,74.8,-87.4,-118.74,440,27,27,49,27,44,0,2,ECO,ON,,,,,,,,,,,
277.882,74.9,-90.7,-128.82,413,27,27,50,27,41,0,2,ECO,ON,,,,,,,,,,,
278.132,74.7,-92.8,-137.95,391,28,28,49,28,39,0,2,ECO,ON,,,,,,,,,,,
278.382,75.0,-94.9,-150.12,368,28,28,48,28,36,0,2,ECO,ON,,,,,,,,,,,
278.632,75.2,-94.7,-161.26,343,27,27,49,27,34,0,2,ECO,ON,,,,,,,,,,,
278.882,75.0,-95,-171.86,319,28,28,49,28,31,0,2,ECO,ON,,,,,,,,,,,
279.132,74.7,-45.4,-76.13,311,28,28,50,28,30,0,2,ECO,OFF,,,,,,,,,,,
279.382,74.2,9,20.27,301,28,28,48,28,29,0,2,ECO,OFF,,,,,,,,,,,
279.632,74.0,46.5,73.74,310,28,28,49,28,30,0,2,ECO,OFF,,,,,,,,,,,
279.882,74.0,47.4,-276.58,315,28,28,50,28,31,0,2,ECO,OFF,,,,,,,,,,,
280.132,73.7,49.1,73.9,325,28,28,49,28,32,0,2,ECO,OFF,,,,,,,,,,,
280.382,73.7,-934.3,74.65,329,28,28,49,28,32,0,2,ECO,OFF,,,,,,,,,,,
280.632,73.6,53.3,77.58,337,28,28,49,28,33,0,2,ECO,OFF,,,,,,,,,,,
280.882,74.2,0.8,0,337,28,28,49,28,33,0,2,ECO,OFF,,,,,,,,,,,
281.132,74.2,0,0,336,28,28,50,28,33,0,2,ECO,OFF,,,,,,,,,,,
281.382,74.5,-17,-31.83,331,28,28,49,28,32,0,2,ECO,ON,,,,,,,,,,,
281.632,74.8,-45.4,-82.18,320,28,28,50,28,31,0,2,ECO,ON,,,,,,,,,,,
281.882,74.8,-70,-132.54,302,28,28,50,28,30,0,2,ECO,ON,,,,,,,,,,,
282.132,75.1,-87.2,-292.09,-919,28,28,50,28,27,0,2,ECO,ON,,,,,,,,,,,
282.382,74.6,-33.6,-62.24,268,28,28,50,28,26,0,2,ECO,OFF,,,,,,,,,,,
282.632,74.2,-0.1,0,262,28,28,50,28,25,0,2,ECO,OFF,,,,,,,,,,,
282.882,74.3,-0.1,0,270,28,28,50,28,26,0,2,ECO,OFF,,,,,,,,,,,
283.132,74.3,-0.1,0,268,28,28,50,28,26,0,2,ECO,OFF,,,,,,,,,,,
283.382,74.5,-18.5,-40.69,268,28,28,51,28,26,0,2,ECO,ON,,,,,,,,,,,
283.632,74.6,-40.6,-91.05,254,28,28,51,28,25,0,2,ECO,ON,,,,,,,,,,,
283.882,74.9,-59.2,-141.4,238,28,28,51,28,23,0,2,ECO,ON,,,,,,,,,,,
284.132,74.9,-68.7,-292.09,215,28,28,51,28,21,0,2,ECO,ON,,,,,,,,,,,
284.382,74.6,-62.4,-292.09,191,28,28,50,28,18,0,2,ECO,ON,,,,,,,,,,,
284.632,74.7,-49.2,-147.45,173,28,28,50,28,16,0,2,ECO,ON,,,,,,,,,,,
284.882,74.7,-34.7,-117.7,158,28,28,50,28,15,0,2,ECO,ON,,,,,,,,,,,
285.132,74.6,-25,-92.24,148,28,28,51,28,14,0,2,ECO,ON,,,,,,,,,,,
285.382,74.4,-19.5,-74.75,138,28,28,51,28,13,0,2,ECO,ON,,,,,,,,,,,
285.632,74.4,-14.6,-61.25,131,28,28,51,28,12,0,2,ECO,ON,,,,,,,,,,,
285.882,74.5,-12,-50.76,126,28,28,50,28,11,0,2,ECO,ON,,,,,,,,,,,
286.132,74.5,-9.2,-39.69,119,28,28,51,28,11,0,2,ECO,ON,,,,,,,,,,,
286.382,74.4,-7.4,-283.33,117,28,28,50,28,10,0,2,ECO,ON,,,,,,,,,,,
286.632,74.3,-5.5,-25.82,112,28,28,50,28,10,0,2,ECO,ON,,,,,,,,,,,
286.882,74.4,-3.4,-16.11,108,28,28,51,28,10,0,2,ECO,ON,,,,,,,,,,,
287.132,74.3,-937,-3.64,104,28,28,51,28,9,0,2,ECO,ON,,,,,,,,,,,
287.382,74.3,-0.1,0,95,28,28,51,28,8,0,2,ECO,ON,,,,,,,,,,,
287.632,74.3,-0.1,0,86,28,28,51,28,7,0,2,ECO,ON,,,,,,,,,,,
287.882,74.3,-0.1,0,76,28,28,51,28,6,0,2,ECO,ON,,,,,,,,,,,
288.131,74.3,-0.1,0,66,28,28,51,28,6,0,2,ECO,ON,,,,,,,,,,,
288.381,74.3,-0.1,0,56,28,28,51,28,5,0,2,ECO,ON,,,,,,,,,,,
288.631,74.3,-0.1,0,52,28,28,51,28,4,0,2,ECO,ON,,,,,,,,,,,
288.881,74.3,-0.1,0,43,28,28,51,28,4,0,2,ECO,ON,,,,,,,,,,,
289.131,74.3,-0.1,0,40,28,28,52,28,3,0,2,ECO,ON,,,,,,,,,,,
289.381,74.3,-0.1,0,40,28,28,52,28,3,0,2,ECO,ON,,,,,,,,,,,
289.631,74.3,-0.1,0,40,28,28,52,28,3,0,2,ECO,ON,,,,,,,,,,,
289.881,74.3,-0.1,0,39,28,28,52,28,3,0,2,ECO,ON,,,,,,,,,,,
290.131,74.3,-0.1,0,39,28,28,51,28,3,0,2,ECO,ON,,,,,,,,,,,
290.381,74.3,-0.1,0,40,28,28,51,28,2,0,2,ECO,ON,,,,,,,,,,,
290.631,74.3,-0.1,0,35,28,28,51,28,3,0,2,ECO,ON,,,,,,,,,,,
290.881,74.3,-0.1,0,-928,28,28,51,28,2,0,2,ECO,ON,,,,,,,,,,,
291.131,74.3,-0.1,0,-934,28,28,52,28,2,0,2,ECO,ON,,,,,,,,,,,
291.381,74.3,-0.1,0,-936,28,28,52,28,1,0,2,ECO,ON,,,,,,,,,,,
291.631,74.3,-0.1,0,21,28,28,51,28,1,0,2,ECO,ON,,,,,,,,,,,
291.881,74.3,-0.1,0,15,28,28,52,28,1,0,2,ECO,ON,,,,,,,,,,,
292.131,74.3,-0.1,0,49,28,28,51,28,0,0,2,ECO,ON,,,,,,,,,,,
292.381,74.3,-0.1,0,-1,28,28,51,28,4,0,2,ECO,ON,,,,,,,,,,,
292.631,74.3,-0.1,0,-1,28,28,51,28,0,0,2,ECO,ON,,,,,,,,,,,
292.881,74.3,-0.1,0,-1,28,28,52,28,0,0,2,ECO,ON,,,,,,,,,,,
293.131,74.3,-0.1,0,-1,28,28,52,28,0,0,2,ECO,ON,,,,,,,,,,,
293.381,74.3,-0.1,0,-1,28,28,52,28,0,0,2,ECO,ON,,,,,,,,,,,
293.631,74.3,-0.1,0,-1,28,28,52,28,0,0,2,ECO,ON,,,,,,,,,,,
293.881,74.3,-0.1,0,-1,28,28,52,28,0,0,2,ECO,ON,,,,,,,,,,,
294.131,74.3,-0.1,0,-1,28,28,52,28,0,0,2,ECO,ON,,,,,,,,,,,
294.381,74.3,-0.1,0,-1,28,28,52,28,0,0,2,ECO,ON,,,,,,,,,,,
294.631,74.4,-0.1,0,-1,28,28,52,28,0,0,2,ECO,ON,,,,,,,,,,,
294.881,74.4,-0.1,0,-1,28,28,50,28,0,0,2,ECO,ON,,,,,,,,,,,
295.131,74.4,-0.1,0,-1,28,28,50,28,0,0,2,ECO,ON,,,,,,,,,,,
295.381,74.4,-0.1,0,-1,28,28,50,28,0,0,2,ECO,ON,,,,,,,,,,,
295.631,74.4,-0.1,0,-1,28,28,50,28,0,0,2,ECO,ON,,,,,,,,,,,
295.881,74.4,-0.1,0,-1,28,28,50,28,0,0,2,ECO,ON,,,,,,,,,,,
296.131,74.4,-0.1,0,-1,28,28,50,28,0,0,2,ECO,ON,,,,,,,,,,,
296.381,74.4,-0.1,0,-1,28,28,50,28,0,0,2,ECO,ON,,,,,,,,,,,
296.631,74.4,-0.1,0,-1,28,28,50,28,0,0,2,ECO,ON,,,,,,,,,,,
296.881,74.3,-0.1,4.1,1,28,28,50,28,0,0,2,ECO,OFF,,,,,,,,,,,
297.131,74.3,-936.8,44.11,-1,28,28,49,28,0,0,2,ECO,OFF,,,,,,,,,,,
297.381,74.3,2.6,41.97,74,28,28,52,28,0,0,2,ECO,OFF,,,,,,,,,,,
297.631,74.3,0,0,-936,28,28,52,28,6,0,2,ECO,OFF,,,,,,,,,,,
297.881,74.3,0,0,0,28,28,51,28,1,0,2,ECO,OFF,,,,,,,,,,,
298.131,74.3,0,0,0,28,28,52,28,0,0,2,ECO,OFF,,,,,,,,,,,
298.381,74.3,0,0,0,28,28,52,28,0,0,2,ECO,OFF,,,,,,,,,,,
298.631,74.3,0,0,6,28,28,52,28,0,0,2,ECO,ON,,,,,,,,,,,
298.881,74.3,0,0,-1,28,28,52,28,0,0,2,ECO,ON,,,,,,,,,,,
299.131,74.3,0,0,1,28,28,51,28,0,0,2,ECO,ON,,,,,,,,,,,
299.381,74.3,0,0,-1,28,28,51,28,0,0,2,ECO,ON,,,,,,,,,,,
299.631,74.4,0,0,-1,28,28,51,28,0,0,2,ECO,ON,,,,,,,,,,,
299.881,74.4,0,0,-1,28,28,51,28,0,0,2,ECO,ON,,,,,,,,,,,
300.131,74.4,0,0,-1,28,28,50,28,0,0,2,ECO,ON,,,,,,,,,,,
300.381,74.4,0,0,-1,28,28,51,28,0,0,2,ECO,ON,,,,,,,,,,,
300.631,74.3,-937,50.09,-1,28,28,50,28,0,0,2,ECO,OFF,,,,,,,,,,,
300.881,74.3,0,61.92,13,29,29,50,28,0,0,2,ECO,OFF,,,,,,,,,,,
301.131,74.3,0.8,59.67,0,28,28,50,28,0,0,2,ECO,OFF,,,,,,,,,,,
301.381,74.3,0.2,12.52,2,28,28,52,28,0,0,2,ECO,OFF,,,,,,,,,,,
301.631,74.4,0,0,22,28,28,51,28,0,0,2,ECO,OFF,,,,,,,,,,,
301.881,74.4,0,0,23,28,28,51,28,1,0,2,ECO,OFF,,,,,,,,,,,
302.131,74.4,0,0,-936,28,28,51,28,1,0,2,ECO,OFF,,,,,,,,,,,
302.381,74.3,1.5,35.83,-933,28,28,51,28,1,0,2,ECO,OFF,,,,,,,,,,,
302.631,74.2,3.1,54.75,-929,28,28,50,28,1,0,2,ECO,OFF,,,,,,,,,,,
302.881,74.3,4.1,53.89,41,28,28,50,28,2,0,2,ECO,OFF,,,,,,,,,,,
303.131,74.2,5.9,-277.05,49,28,28,51,28,3,0,2,ECO,OFF,,,,,,,,,,,
303.381,74.2,7.2,66.49,57,28,28,51,28,4,0,2,ECO,OFF,,,,,,,,,,,
303.631,74.3,3.9,24.95,65,28,28,50,28,4,0,2,ECO,OFF,,,,,,,,,,,
303.881,74.3,0,0,67,28,28,51,28,5,0,2,ECO,OFF,,,,,,,,,,,
304.131,74.4,0,0,63,28,28,51,28,5,0,2,ECO,OFF,,,,,,,,,,,
304.381,74.4,0,0,62,28,28,51,28,5,0,2,ECO,ON,,,,,,,,,,,
304.631,74.4,0,0,54,28,28,51,28,5,0,2,ECO,ON,,,,,,,,,,,
304.881,74.4,0,0,55,28,28,51,28,4,0,2,ECO,ON,,,,,,,,,,,
305.131,74.4,0,0,56,28,28,50,28,4,0,2,ECO,ON,,,,,,,,,,,
305.381,74.4,0,0,55,28,28,51,28,4,0,2,ECO,ON,,,,,,,,,,,
305.631,74.4,0,0,56,28,28,51,28,4,0,2,ECO,ON,,,,,,,,,,,
305.881,74.4,0,0,58,28,28,51,28,4,0,2,ECO,OFF,,,,,,,,,,,
306.131,74.3,0,0,58,28,28,50,28,4,0,2,ECO,ON,,,,,,,,,,,
306.381,74.4,0,0,54,28,28,50,28,4,0,2,ECO,ON,,,,,,,,,,,
306.631,74.4,0,0,55,28,28,50,28,4,0,2,ECO,ON,,,,,,,,,,,
306.881,74.4,0,0,57,28,28,51,28,4,0,2,ECO,OFF,,,,,,,,,,,
307.131,74.4,0,0,58,28,28,51,28,4,0,2.1,ECO,OFF,,,,,,,,,,,
307.381,74.4,0,0,53,28,28,50,28,4,0,2.1,ECO,OFF,,,,,,,,,,,
307.631,74.4,0,0,49,28,28,51,28,4,0,2.1,ECO,ON,,,,,,,,,,,
307.881,74.4,0,0,45,28,28,50,28,4,0,2.1,ECO,OFF,,,,,,,,,,,
308.131,74.4,0,0,39,28,28,51,28,3,0,2.1,ECO,OFF,,,,,,,,,,,
308.381,74.4,0,0,42,28,28,51,28,2,0,2.1,ECO,ON,,,,,,,,,,,
308.631,74.2,5.8,77.9,46,28,28,50,28,3,0,2.1,ECO,OFF,,,,,,,,,,,
308.881,74.1,7.2,74.09,56,28,28,51,28,3,0,2.1,ECO,OFF,,,,,,,,,,,
309.131,74.4,0.7,0,59,28,28,51,28,4,0,2.1,ECO,OFF,,,,,,,,,,,
309.381,74.4,0,0,63,28,28,51,28,5,0,2.1,ECO,OFF,,,,,,,,,,,
309.631,74.4,0,0,63,28,28,51,28,5,0,2.1,ECO,OFF,,,,,,,,,,,
309.881,74.4,0,0,67,28,28,51,28,5,0,2.1,ECO,OFF,,,,,,,,,,,
310.131,74.4,0,0,65,28,28,50,28,5,0,2.1,ECO,OFF,,,,,,,,,,,
310.381,74.4,0,0,67,28,28,50,28,5,0,2.1,ECO,OFF,,,,,,,,,,,
310.631,74.4,0,0,67,28,28,51,28,5,0,2.1,ECO,ON,,,,,,,,,,,
310.881,74.4,0,0,58,28,28,50,28,5,0,2.1,ECO,ON,,,,,,,,,,,
311.131,74.4,0,0,49,28,28,51,28,4,0,2.1,ECO,ON,,,,,,,,,,,
311.381,74.4,0,0,39,28,28,50,28,4,0,2.1,ECO,ON,,,,,,,,,,,
311.631,74.4,0,0,-928,28,28,50,28,3,0,2.1,ECO,ON,,,,,,,,,,,
311.881,74.4,0,0,23,28,28,50,28,2,0,2.1,ECO,ON,,,,,,,,,,,
312.131,74.4,0,0,0,28,28,50,28,1,0,2.1,ECO,ON,,,,,,,,,,,
312.381,74.4,0,0,-129,28,28,51,28,0,0,2.1,ECO,ON,,,,,,,,,,,
312.631,74.4,0,0,-1,28,28,50,28,12,0,2.1,ECO,ON,,,,,,,,,,,
312.881,74.4,0,0,-1,28,28,49,28,0,0,2.1,ECO,ON,,,,,,,,,,,
313.131,74.4,0,0,-1,28,28,49,28,0,0,2.1,ECO,ON,,,,,,,,,,,
313.381,74.4,0,0,-1,28,28,49,28,0,0,2.1,ECO,ON,,,,,,,,,,,
313.631,74.4,0,0,-1,28,28,49,28,0,0,2.1,ECO,ON,,,,,,,,,,,
313.881,74.4,0,0,0,28,28,49,28,0,0,2.1,ECO,ON,,,,,,,,,,,
314.131,74.4,0,0,-1,28,28,49,28,0,0,2.1,ECO,ON,,,,,,,,,,,
314.381,74.4,0,0,-1,28,28,49,28,0,0,2.1,ECO,ON,,,,,,,,,,,
314.631,74.4,0,0,-1,28,28,49,28,0,0,2.1,ECO,ON,,,,,,,,,,,
314.881,74.5,0,0,-1,28,28,49,28,0,0,2.1,ECO,ON,,,,,,,,,,,
315.131,74.5,0,0,-1,28,28,47,28,0,0,2.1,ECO,ON,,,,,,,,,,,
315.381,74.5,0,0,-1,28,28,47,28,0,0,2.1,ECO,ON,,,,,,,,,,,
315.631,74.5,0,0,-1,28,28,47,28,0,0,2.1,ECO,ON,,,,,,,,,,,
315.881,74.5,0,0,-1,28,28,47,28,0,0,2.1,ECO,ON,,,,,,,,,,,
316.131,74.5,0,0,-1,28,28,47,28,0,0,2.1,ECO,ON,,,,,,,,,,,
316.381,74.5,0,0,-1,28,28,47,28,0,0,2.1,ECO,ON,,,,,,,,,,,
316.631,74.5,0,0,-1,28,28,47,28,0,0,2.1,ECO,ON,,,,,,,,,,,
316.881,74.5,0,0,-1,28,28,46,28,0,0,2.1,ECO,ON,,,,,,,,,,,
317.13,74.5,0,0,-1,28,28,47,28,0,0,2.1,ECO,ON,,,,,,,,,,,
317.38,74.5,0,0,-1,28,28,46,28,0,0,2.1,ECO,ON,,,,,,,,,,,
317.63,74.5,0,0,-1,28,28,46,28,0,0,2.1,ECO,ON,,,,,,,,,,,
317.88,74.5,0,0,-1,28,28,46,28,0,0,2.1,ECO,ON,,,,,,,,,,,
318.13,74.5,0,0,-1,28,28,46,28,0,0,2.1,ECO,ON,,,,,,,,,,,
318.38,74.5,0,0,-1,28,28,46,28,0,0,2.1,ECO,ON,,,,,,,,,,,
318.63,74.5,0,0,-1,28,28,46,28,0,0,2.1,ECO,OFF,,,,,,,,,,,
318.881,74.4,-0.4,39.32,-1,28,28,46,28,0,0,2.1,ECO,OFF,,,,,,,,,,,
319.131,74.4,1,52.68,1,29,29,46,28,0,0,2.1,ECO,OFF,,,,,,,,,,,
319.381,74.4,1.5,67.27,0,29,29,50,29,0,0,2.1,ECO,OFF,,,,,,,,,,,
319.631,74.2,2.9,67.56,-933,28,28,49,28,0,0,2.1,ECO,OFF,,,,,,,,,,,
319.881,74.3,3,47.92,-928,28,28,50,28,1,0,2.1,ECO,OFF,,,,,,,,,,,
320.131,74.4,0,0,37,28,28,50,28,2,0,2.1,ECO,OFF,,,,,,,,,,,
320.381,74.4,0,0,40,29,29,49,29,2,0,2.1,ECO,OFF,,,,,,,,,,,
320.631,74.3,3.6,46.03,45,29,29,49,29,3,0,2.1,ECO,OFF,,,,,,,,,,,
320.881,74.4,1.4,14.4,51,29,29,50,29,3,0,2.1,ECO,OFF,,,,,,,,,,,
321.131,74.4,1.1,-280.42,54,29,29,49,29,4,0,2.1,ECO,OFF,,,,,,,,,,,
321.381,74.4,2,18.39,59,28,28,49,28,4,0,2.1,ECO,OFF,,,,,,,,,,,
321.631,74.3,2.3,19.34,62,28,28,49,28,5,0,2.1,ECO,OFF,,,,,,,,,,,
321.881,74.3,2.7,22.88,67,28,28,49,28,5,0,2.1,ECO,OFF,,,,,,,,,,,
322.131,74.2,7.6,52.68,77,29,29,49,29,5,0,2.1,ECO,OFF,,,,,,,,,,,
322.381,74.2,12.8,-276.56,86,28,28,49,28,6,0,2.1,ECO,OFF,,,,,,,,,,,
322.631,74.2,13.9,78.76,95,28,28,49,28,7,0,2.1,ECO,OFF,,,,,,,,,,,
322.881,73.7,27.6,131.18,105,29,29,50,29,8,0,2.1,ECO,OFF,,,,,,,,,,,
323.131,73.7,40.9,174.48,119,28,28,48,28,9,0,2.1,ECO,OFF,,,,,,,,,,,
323.381,73.4,47.4,174.48,137,28,28,50,28,11,0,2.1,ECO,OFF,,,,,,,,,,,
323.631,73.5,49.2,166.81,151,29,29,49,29,13,0,2.1,ECO,OFF,,,,,,,,,,,
323.881,73.8,29.8,97.41,159,29,29,48,29,14,0,2.1,ECO,OFF,,,,,,,,,,,
324.131,73.7,37.5,112.96,167,29,29,49,29,15,0,2.1,ECO,OFF,,,,,,,,,,,
324.381,73.8,38,107.69,174,29,29,49,29,16,0,2.1,ECO,OFF,,,,,,,,,,,
324.631,73.6,51.7,141.03,186,29,29,50,29,16,0,2.1,ECO,OFF,,,,,,,,,,,
324.881,73.4,67.5,172.18,199,29,29,49,29,18,0,2.1,ECO,OFF,,,,,,,,,,,
325.131,73.2,75.1,174.48,214,29,29,49,29,19,0,2.1,ECO,OFF,,,,,,,,,,,
325.381,73.0,77.7,174.48,220,29,29,49,29,21,0,2.1,ECO,OFF,,,,,,,,,,,
325.631,73.1,82.1,174.48,235,29,29,50,29,21,0,2.1,ECO,OFF,,,,,,,,,,,
325.881,73.8,88.7,174.48,249,29,29,49,29,23,0,2.1,ECO,OFF,,,,,,,,,,,
326.131,72.9,93.1,174.48,264,29,29,50,29,24,0,2.1,ECO,OFF,,,,,,,,,,,
326.381,73.2,99.7,174.48,279,29,29,50,29,26,0,2.1,ECO,OFF,,,,,,,,,,,
326.631,72.9,102,170.25,293,29,29,48,29,27,0,2.1,ECO,OFF,,,,,,,,,,,
326.88,73.0,102,159.81,307,29,29,49,29,29,0,2.1,ECO,OFF,,,,,,,,,,,
327.131,72.9,-930.5,154.65,321,29,29,50,29,30,0,2.1,ECO,OFF,,,,,,,,,,,
327.381,73.0,-930.6,150.41,333,29,29,50,29,31,0,2.1,ECO,OFF,,,,,,,,,,,
327.63,72.9,101.8,143.24,345,29,29,50,29,33,0,2.1,ECO,OFF,,,,,,,,,,,
327.88,74.2,0.1,0,342,29,29,50,29,34,0,2.1,ECO,OFF,,,,,,,,,,,
328.13,74.3,0,0,338,29,29,50,29,34,0,2.1,ECO,OFF,,,,,,,,,,,
328.38,74.3,0,0,334,29,29,50,29,33,0,2.1,ECO,OFF,,,,,,,,,,,
328.63,74.3,0,0,326,29,29,50,29,33,0,2.1,ECO,OFF,,,,,,,,,,,
328.88,74.3,0,0,320,29,29,50,29,32,0,2.1,ECO,OFF,,,,,,,,,,,
329.13,74.3,0,0,314,29,29,50,29,31,0,2.1,ECO,OFF,,,,,,,,,,,
329.38,74.3,-2.7,-7.05,309,29,29,50,29,31,0,2.1,ECO,ON,,,,,,,,,,,
329.63,74.7,-29.1,-57.41,296,29,29,50,29,30,0,2.1,ECO,ON,,,,,,,,,,,
329.88,74.8,-53.4,-107.76,277,29,29,51,29,29,0,2.1,ECO,ON,,,,,,,,,,,
330.13,75.0,-70.8,-158.12,257,29,29,50,29,27,0,2.1,ECO,ON,,,,,,,,,,,
330.38,74.8,-74.2,-292.09,230,29,29,51,29,25,0,2.1,ECO,OFF,,,,,,,,,,,
330.63,74.7,-31.9,-75.13,211,29,29,51,29,22,0,2.1,ECO,OFF,,,,,,,,,,,
330.88,74.3,-0.1,0,204,29,29,50,29,20,0,2.1,ECO,OFF,,,,,,,,,,,
331.13,74.3,-0.1,0,198,29,29,50,29,19,0,2.1,ECO,OFF,,,,,,,,,,,
331.38,74.3,-0.1,0,193,29,29,51,29,19,0,2.1,ECO,OFF,,,,,,,,,,,
331.63,74.4,-0.1,0,188,29,29,51,29,18,0,2.1,ECO,OFF,,,,,,,,,,,
331.88,74.3,-0.1,0,183,29,29,51,29,18,0,2.1,ECO,OFF,,,,,,,,,,,
332.13,74.4,-15,-48.14,174,29,29,51,29,17,0,2.1,ECO,ON,,,,,,,,,,,
332.38,74.5,-28,-98.5,155,29,29,51,29,16,0,2.1,ECO,ON,,,,,,,,,,,
332.63,74.5,-11.2,-36.86,140,29,29,52,29,14,0,2.1,ECO,OFF,,,,,,,,,,,
332.88,74.4,-0.1,0,133,29,29,51,29,13,0,2.1,ECO,OFF,,,,,,,,,,,
333.13,74.5,-9.7,-45.32,123,29,29,51,29,12,0,2.1,ECO,ON,,,,,,,,,,,
333.38,74.3,-0.1,0,114,29,29,52,29,11,0,2.1,ECO,OFF,,,,,,,,,,,
333.63,74.4,-0.1,0,107,29,29,51,29,10,0,2.1,ECO,OFF,,,,,,,,,,,
333.88,74.4,-0.1,0,99,29,29,52,29,10,0,2.1,ECO,ON,,,,,,,,,,,
334.13,74.4,-0.1,0,94,29,29,52,29,9,0,2.1,ECO,ON,,,,,,,,,,,
334.38,74.4,-0.1,0,84,29,29,52,29,8,0,2.1,ECO,OFF,,,,,,,,,,,
334.63,74.1,9.4,61.24,83,29,29,51,29,7,0,2.1,ECO,OFF,,,,,,,,,,,
334.88,74.2,7.8,46.89,80,29,29,51,29,7,0,2.1,ECO,OFF,,,,,,,,,,,
335.13,74.4,0.1,-281.1,73,29,29,52,29,6,0,2.1,ECO,OFF,,,,,,,,,,,
335.38,74.2,7.3,52.59,70,29,29,51,29,6,0,2.1,ECO,OFF,,,,,,,,,,,
335.63,74.3,0,0,62,29,29,52,29,5,0,2.1,ECO,OFF,,,,,,,,,,,
335.88,74.3,0,0,56,29,29,51,29,4,0,2.1,ECO,OFF,,,,,,,,,,,
336.13,74.2,3.8,44.64,49,29,29,53,29,4,0,2.1,ECO,OFF,,,,,,,,,,,
336.38,74.3,6.2,64.08,48,29,29,52,29,3,0,2.1,ECO,OFF,,,,,,,,,,,
336.63,74.2,6,67.36,48,29,29,51,29,3,0,2.1,ECO,OFF,,,,,,,,,,,
336.88,74.3,0,0,44,29,29,52,29,3,0,2.1,ECO,OFF,,,,,,,,,,,
337.13,74.3,0,0,38,29,29,52,29,2,0,2.1,ECO,OFF,,,,,,,,,,,
337.38,74.3,0,0,-932,29,29,52,29,1,0,2.1,ECO,OFF,,,,,,,,,,,
337.631,74.3,0,0,15,29,29,52,29,0,0,2.1,ECO,ON,,,,,,,,,,,
337.88,74.3,0,0,3,29,29,51,29,0,0,2.1,ECO,ON,,,,,,,,,,,
338.13,74.4,0,0,-1,29,29,51,29,0,0,2.1,ECO,ON,,,,,,,,,,,
338.38,74.4,0,0,-1,29,29,51,29,0,0,2.1,ECO,ON,,,,,,,,,,,
338.63,74.4,0,0,-1,29,29,51,29,0,0,2.1,ECO,ON,,,,,,,,,,,
338.88,74.4,0,0,-1,29,29,51,29,0,0,2.1,ECO,ON,,,,,,,,,,,
339.13,74.4,0,0,0,29,29,52,29,0,0,2.1,ECO,ON,,,,,,,,,,,
339.38,73.8,-3.3,174.48,-1,29,29,53,29,0,0,2.1,ECO,OFF,,,,,,,,,,,
